GeneID,GSM8253507,GSM8253508,GSM8253510,GSM8253512,GSM8253514,GSM8253515,GSM8253516,GSM8253517,GSM8253518
11282,36.52,41.05,38.7,43.47,42.84,45.65,40.94,40.89,28.98
100302156,0.9011,1.918,1.665,2.778,3.433,0.9172,1.632,0.9761,1.337
8878,93.92,101.3,120.5,149.5,134.1,173.9,101.2,121.3,79.43
51149,9.848,10.31,12.27,13.62,15.27,12.92,16.07,10.38,11.11
100996419,0.8069,0.5604,0.8044,0.5799,0.9015,0.3242,0.8973,0.6211,0.441
23061,35.61,30.03,30.27,30.01,30.7,33.24,29.63,35.11,26.45
55819,1.691,2.072,1.759,1.989,1.836,1.991,1.457,2.052,2.012
442908,0,0,0,0,0,0,0,0,0
255426,0,0,0,0,0,0,0,0,0
5601,5.601,6.034,5.941,6.987,4.829,6.659,5.161,5.597,6.625
9945,7.808,3.306,7.176,5.154,3.302,4.161,2.548,6.06,3.192
102725231,0,0.06021,0,0,0.1155,0,0.02135,0,0
57472,5.229,5.301,4.56,5.1,4.798,5.704,4.994,4.946,5.789
92304,0,0.05536,0,0.1146,0.0708,0,0.2356,0,0
2324,0.008175,0.0835,0.003776,0.007201,0.004449,0.02496,0.08389,0,0.02021
105377765,0,0,0,0,0,0,0,0,0
134083,0,0,0,0,0,0,0,0,0
4245,15.7,17.57,17.34,19.33,15.75,22.97,14.21,17.29,16.26
105377766,0.007006,0.005964,0.09063,0,0,0,0,0,0.00693
100859930,6.572,4.848,3.191,4.803,7.357,4.808,5.094,8.131,6.685
729678,4.703,2.428,4.359,3.104,5.608,2.842,2.668,4.383,3.175
643836,2.544,1.706,2.718,1.901,2.576,1.662,2.401,2.12,2.81
79908,0,0,0,0,0,0,0,0,0
10917,0,0,0,0,0,0,0,0,0
153579,0,0.003412,0,0,0,0,0.009677,0,0.003964
102465882,0,0,0,0,0,0,0,0,0
7240,0,0,0,0,0,0,0,0,0
100189362,0,0,0,0,0,0,0,0,0
100189273,0,0,0,0,0,0,0,0,0
791232,0,0,0,0,0,0,0,0,0
26693,0,0,0,0,0,0,0,0,0
285659,0,0,0,0,0,0,0,0,0
100188990,0,0,0,0,0,0,0,0,0
7241,0,0,0,0,0,0,0,0,0
100189541,0,0,0,0,0,0,0,0,0
100189004,0,0,0,0,0,0,0,0,0
100189328,0.3791,0.3227,0.3503,0,0,0,0,0,0
100188992,0,0,0,0,0,0,0,0,0
7219,0,0,0,0,0,0,0,0,0
102577426,0,0.17,0,0,0,0.271,0.08037,0.2163,0.1975
7236,0,0,0,0,0,0,0,0,0
105377769,1.905,1.195,1.482,0.9718,1.965,1.837,1.09,1.304,1.488
81786,0.4043,0.198,0.592,0.2083,0.4318,0.2562,0.175,0.3388,0.4979
107986496,0.09864,0.06297,0.2126,0.05069,0.17,0.09203,0.06947,0.1158,0.1545
100189280,0,0,0,0,0,0,0,0,0
100189399,0,0,0,0,0,0,0,0,1.264
7239,0,0,0,0,0,0,0,0,0
790966,0,0,0,0,0,0,0,0,0
100049614,0,0,0,0,0,0,0,0,0
100616342,0,0,0,0,0,0,0,0,0
90933,14.27,9.549,12.03,8.034,14.33,8.211,14.1,10.66,11.71
10399,570,569.4,636.2,681.8,604.3,690.8,548.4,605.3,681
619571,34.11,33.81,26.33,34.61,39.48,14.94,47.96,18.71,60.21
619570,14.31,4.2,5.927,5.216,16.11,4.52,10.13,3.207,7.809
101928649,3.775,2.456,4.168,2.163,3.842,2.03,3.779,2.925,2.853
84851,2.8,2.031,2.487,2.395,2.702,2.042,3.918,1.821,2.926
100507602,2.913,3.165,2.267,4.221,2.358,2.614,2.962,2.201,4.701
105377771,1.06,1.911,1.296,2.252,1.324,2.095,3.539,0.8107,4.163
107986495,1.124,1.275,1.5,1.65,1.767,1.017,4.823,1.217,3.581
100132062,0.7398,1.272,0.5981,1.579,0.9447,1.289,2.328,0.5394,2.223
26683,0.008932,0,0.008252,0.003934,0.01458,0,0.005392,0,0.008834
107986552,0,0,0,0,0,0,0,0,0
441123,0.3517,0.05987,0,0,0.15310000000000001,0.2148,0.1698,0.1524,0.06956
105374869,0,0,0,0,0,0,0,0,0
285766,0,0,0,0,0,0,0,0,0
105374870,0,0,0,0,0,0,0,0,0
102723922,0,0.05816,0.04734,0,0.01859,0.008693,0.04124,0,0.01689
107986553,0,0,0,0.02004,0,0,0,0,0
56940,1.725,1.767,1.785,1.873,1.929,1.943,2.006,1.554,1.64
3662,0.01712,0,0.04745,0,0.006212,0.005808,0,0,0
105374875,0,0,0.01523,0,0,0,0,0,0
55770,2.028,4.129,2.367,4.961,2.283,6.041,3.596,2.071,3.525
135458,0,0.05158,0.08398,0.05338,0,0.1542,0.03658,0.09847,0.2098
105374873,0,0.01977,0,0.08184,0,0,0.01402,0,0
101927691,0,0,0,0,0,0,0,0,0
101927353,0,0,0,0,0,0,0,0,0
285768,0.1595,0,0.1842,0.04683,0,0,0,0.0288,0.01315
105374879,0.02519,0,0.0419,0.03107,0.01097,0.01538,0,0.01092,0.009967
107986554,0.08582,0,0.1057,0.0462,0.04152,0.01941,0,0,0
94234,0.6309,0,1.23,0.2573,0.1908,0.3211,0,0.1898,0.01155
106144586,0.01041,0,0.05773,0.09174,0.01134,0.106,0,0.01128,0.0412
112267978,0,0,0,0,0,0,0,0.02509,0
105374880,0.3346,0,0.3494,0.4742,0.3325,0.533,0,0.1418,0.2734
2295,4.224,0.1835,5.613,16.6,3.535,15,0.1072,3.888,5.52
102466720,5.71,0,8.792,20.12,4.144,21.96,0.383,6.873,5.02
102723944,0.2431,0.01217,0.1982,0.03779,0.2335,0.02911,0,0.2014,0
105374883,0.4461,0.02921,0.1585,0.06045,0.3735,0,0,0.3717,0
105374882,0.08268,0,0.06366,0,0.045,0,0,0,0
107986555,0,0,0.01296,0.01235,0,0.05709,0.01693,0.01519,0
101927703,0.1543,0.3119,0.1069,0.06795,0.126,0,0.4889,0.1253,0.267
2296,7.961,12.9,8.949,1.671,5.599,1.891,9.885,5.318,9.557
2762,0.7011,1.224,0.7426,0.5944,0.661,0.8211,1.013,0.8294,1.076
107986514,0.1461,0.1244,0.105,0.0715,0.05301,0.01652,0.0784,0.03517,0.1445
107986513,0.003433,0.001461,0,0.01058,0.001868,0.001747,0.006217,0,0.00679
107986512,0,0,0,0,0,0,0,0.01138,0
100508120,0.9201,0.54990000000000006,0.7235,0.5001,0.7885,0.5181,0.4727,0.9755,0.6002
154386,0.01277,0.04349,0.059,0.01125,0.04171,0.013,0.03084,0,0.01263
105374885,0.03613,0.01538,0.01669,0,0,0,0.02181,0,0
340156,0.8267,0.8888,0.8692,0.7094,0.7215,0.7218,0.7959,0.7991,0.6978
56897,7.879,7.56,8.333,7.076,8.285,7.513,7.361,8.162,7.528
1992,11.82,3.134,9.873,4.769,14.26,5.146,2.853,12.04,5.792
100616285,0.4037,0,0,2.845,0,0,0,1.749,0
221756,0.7697,0.02114,0.1835,0.175,0.2162,0.2275,0.02998,0.3766,0.04912
101927730,0.287,0.3257,0.3977,0.2528,0.4686,0.146,0.1155,0.5699,0.473
5272,0.8839,0.8914,0.7978,0.4552,0.94,0.2699,0.8373,1.208,1.056
105374887,0,0,0,0,0,0,0.06438,0,0
5269,15.12,10.86,17,15.67,11.34,14.3,9.974,12.32,12.26
401232,0.8295,0.3867,1.15,0.348,0.3655,0.3417,0.5246,0.5991,0.4688
105374888,0.4917,0.2325,0.5048,0.09626,0.1784,0.1112,0.5937,0.2959,0.1621
4835,9.543,4.161,12.54,5.636,13.96,4.69,5.244,13.81,9.577
401233,4.633,1.111,1.805,1.194,1.743,1.232,1.309,1.728,1.166
101927759,0.8635,0.1838,1.556,0.4945,1.128,0.3955,0.4692,0.8419,0.427
8737,8.068,6.395,7.701,7.709,7.601,8.818,5.897,7.169,7.318
107986556,0.2107,0.0472,0.09222,0.07816,0.1932,0.06773,0.1741,0.0841,0.1207
670,4.807,3.468,3.169,5.08,5.012,4.468,3.774,3.63,4.23
7280,42.54,97.81,32.53,135.4,39.49,179.7,88.7,37.03,64.96
105374889,0.9447,0.5848,0.238,0.5296,0.8413,0.6993,0.8294,1.023,0.3397
100507194,0,0,0,0,0,0,0,0,0
347733,16.79,48.77,11.03,76.49,15.63,99.19,43.57,14.28,31.39
100422781,0.05472,0.03105,0,0.08033,0.08934,0.07425,0.03303,0.03951,0.03608
389362,0.9991,0.9816,0.7332,1.177,0.9384,0.8861,1.385,0.8998,1.135
63027,1.496,0.9198,1.329,0.7013,1.479,0.615,1.088,1.645,0.43
105374890,0,0,0,0,0,0,0,0,0
643327,0.6457,0.7853,0.9801,0.4063,0.5021,0.5164,0.3898,1.199,0.3193
100507336,0.08421,0.1075,0.0389,0.06182,0.04583,0.02857,0.1017,0.07602,0.1111
221749,29.04,33.12,38.86,22.24,39.71,23.18,28.9,42.7,23.49
26240,2.638,4.413,2.057,0.1612,2.207,0.1862,3.129,3.964,2.262
107986557,0.07081,0.06028,0.06543,0,0.2313,0.07208,0,0.3068,0
105374893,0,0,0,0,0,0,0,0,0
107986558,0.09421,2.231,0.1582,0.1056,0.2237,0.1133,2.699,0.1855,0.3896
8899,12.18,10.7,10.8,12.9,10.98,10.41,13.91,10.06,13.63
222826,0,0.007417,0,0,0,0,0,0,0
404220,4.494,4.99,4.591,5.365,3.672,4.748,4.646,4.065,4.886
10455,21.32,25.57,21.47,28.12,17.4,23.64,23.79,19.82,24.59
100507506,0.05461,0.05811,0.1514,0.1082,0.1635,0.09727,0.1648,0.2071,0.02701
107986559,0,0,0,0,0,0,0.1444,0,0
102724096,0,0.03291,0,0,0.04209,0,0,0,0.03824
101927888,0.04165,0.1915,0.02309,0.1394,0,0.09326,0.3118,0.009024,0.06591
107986560,0,0,0,0,0,0,0,0.06079,0
107986561,0,0.01104,0.01198,0,0,0,0.03132,0,0.03848
105374894,0,0.08917,0.1075,0.1538,0.01267,0.07108,0.08431,0,0.08058
105374895,0,0.01018,0.02209,0.0316,0,0,0.04331,0,0.01183
497048,0.1829,0.04448,0.2414,0,0,0.02659,0,0.1981,0.02584
9425,6.97,6.099,7.862,5.803,6.263,6.185,4.951,6.769,6.285
101927913,0,0,0,0,0,0,0,0,0
105374897,0,0,0,0,0,0,0.0234,0,0
10799,1.629,2.492,1.44,2.44,1.277,2.275,1.948,1.441,2.74
100129461,1.078,0.8347,0.8674,0.9925,0.5981,0.8707,0.6297,0.776,0.681
57128,2.208,3.631,2.017,3.301,2.39,2.501,3.829,2.131,3.472
648791,0.6072,1.914,0.6718,1.109,0.9303,1.305,1.756,0.7227,1.001
100500900,0,0,0,0,0,0,0,0,0
10667,1.052,1.22,1.089,1.364,0.9326,1.33,0.9575,0.9097,1.074
101927972,0,0,0.05241,0,0,0,0,0,0
101927950,0.1157,0.03283,0.07127,0.03398,0.126,0,0.04657,0.04178,0
107986515,0.02394,0.005094,0.02764,0.01054,0.01303,0,0.007225,0.006482,0.01776
105374898,1.867,0.2662,2.242,0.008264,2.253,0.003183,0.2076,2.591,0.06804
107986516,0,0,0.119,0.03783,0.09348,0,0,0.04651,0
51299,20.53,2.695,24.38,0.08809,25.31,0.05654,2.736,25.31,0.5714
2162,0.01624,0.006913,0,0,0,0,0,0,0
102466866,0,0,0,0,0,0,0,0,0
100847034,0,0,0,0,0,0,0,0,0
285780,0,0,0,0,0,0,0,0,0
9450,0,0,0,0,0,0,0,0,0
101928004,0.01284,0,0,0,0,0,0,0.006954,0
101928047,0.008048,0,0.01487,0,0.02628,0,0,0.01744,0
105374901,0,0,0,0,0,0,0,0,0
105374903,0,0,0,0,0,0,0,0,0
105374902,0,0,0,0,0,0,0,0,0
105374904,0,0,0,0,0,0,0,0,0
6239,5.994,5.115,5.946,4.21,5.93,3.961,5.215,4.959,4.347
6745,20.21,31.33,24.66,29.28,18.29,31.35,27.31,19.08,30.88
285782,0.09,0.03831,0.01663,0.007929,0.09797,0.0458,0.1195,0.02925,0.05341
83732,6.887,6.773,8.161,7.731,6.543,6.836,5.841,6.326,8.793
102724234,0.2852,0.3035,0,0,0.6209,0,0.5165,0.6179,0.141
101928076,2.496,2.788,1.865,0.2651,2.698,0.1261,3.42,2.167,2.224
1832,18.38,35.41,13.81,1.923,19.42,2.431,33.27,16.68,19.44
154007,3.899,3.899,3.464,4.035,4,2.813,4.771,3.491,4.999
105374906,0.2984,0,0.1379,0,0.3519,0,0,0.1347,0.0123
654,4.198,3.364,5.716,3.278,4.06,3.336,2.4,4.966,3.331
105374907,0,0,0,0,0,0,0,0,0
100526836,63.84,59.87,77.97,56.59,62.51,63.35,43.38,67.89,55.95
81567,68.64,64.38,82.52,62.9,70.16,72.04,46.72,71.29,58.88
206426,0.02931,0.02495,0.02708,0.03227,0.01595,0.02237,0.008846,0.01587,0.02174
100526837,4.987,6.43,4.541,8.384,4.332,5.69,7.577,3.939,8.344
63915,2.755,2.478,2.628,3.194,2.611,2.373,2.222,2.61,2.802
9521,9.939,19.22,9.063,25.12,7.825,16.06,25.25,6.859,25.64
100124533,0.4935,3.15,1.824,4.782,1.343,0.5022,1.191,1.336,3.66
105374910,0,0.01818,0,0,0,0,0,0,0
105374911,0,0,0,0,0,0,0,0,0
105374912,0,0,0,0,0,0,0,0,0
51000,8.01,7.488,8.86,8.878,8.798,8.422,8.25,8.018,8.04
100506207,0.2493,0.12,0.3105,0.09549,0.3068,0.0662,0.2225,0.2231,0.0536
728655,0,0.05468,0,0,0,0,0,0,0
112267952,0,0,0,0,0,0,0,0,0
105374913,0,0,0,0,0,0,0,0,0
105374914,0,0,0,0,0,0,0,0,0
107986562,0,0,0,0,0,0,0,0,0
112267894,0,0,0,0.07984,0,0.09225,0,0,0
112267856,0,0,0,0,0,0,0,0,0
266553,0,0,0,0,0.0589,0,0,0,0
105374919,0,0,0,0,0,0,0,0,0
105374918,0,0,0,0,0,0,0,0,0
105374920,0,0,0,0,0,0,0,0,0
105374921,0,0,0,0,0,0,0,0,0
7020,0.1656,12.94,1.177,22.91,2.073,20.28,11.76,2.332,18.4
109729173,0.1724,2.209,0.2599,3.797,0.5334,3.343,2.443,0.5505,3.41
100130275,0.143,1.989,0.3304,3.339,0.519,3.154,2.245,0.6456,2.782
107986564,0,0.1492,0,0.103,0.06361,0,0.07055,0,0.0578
221718,0,0.008768,0.009517,0.01815,0.01121,0.01048,0.03731,0,0
106660610,0,0,0.08757,0,0,0.04823,0,0,0
100846998,0,0,0,0,0,0,0,0,0
101928106,0,0.03013,0,0.01559,0.009633,0,0.05342,0,0.0175
101928146,0,0.4249,0,0.2443,0,0.3669,0.4353,0,0.1646
2651,0,0.7029,0.0514,0.9595,0.02869,1.13,0.753,0.01903,0.391
105374924,0.03515,0.02992,0,0.2013,0,0.08943,0.1485,0.01904,0.1217
347744,0.1554,0.2316,0.08976,0.445,0.1481,0.4351,0.4457,0.0421,0.3843
105374923,0.4538,0.5795,0,2.998,0.741,0.9238,1.37,0,0
55003,9.429,11.66,9.293,16.61,8.225,13.04,9.749,7.758,16.89
51522,77.26,73.55,85.92,103.2,84.1,86.69,102.9,68.29,109.3
81853,19.12,24.77,18.54,30.97,22.61,24.11,32.85,17.57,31.73
4117,0.08691,0.0386,0.06633,0.1032,0.0617,0.04615,0.05931,0.08187,0.1084
9247,0,0,0,0.01078,0,0,0,0,0
221711,0.02137,0.1001,0.04937,0.1977,0.01163,0.2719,0.129,0.02315,0.1903
101928191,0,0,0,0.02656,0,0,0,0,0
54898,1.166,0.5418,0.336,3.35,0.08734,3.697,0.4327,0.1564,1.799
100506409,0.05941,0,0,0.1178,0,0.1361,0,0,0.1322
221710,3.721,7.375,3.638,9.442,3.268,9.045,6.574,3.825,8.67
405754,0,0,0,0,0,0,0,0.01055,0
4739,2.293,6.114,3.261,4.994,2.412,5.247,5.463,2.875,6.913
105374925,0.03694,0.01258,0.02048,0.02603,0.03217,0,0.01784,0.04802,0.01461
112267953,0,0,0,0,0,0,0,0,0
105374927,0,0.01595,0.03463,0,0,0,0,0,0
105374928,0,0,0,0,0,0,0,0,0
105374929,0,0,0,0,0,0,0,0,0
100113407,0.3357,0.5923,0.04846,0.231,0.3996,0.2384,0.5952,0.4432,0.3424
340184,0,0.1564,0.08485,0.1214,0,0.04674,0.2218,0,0.09083
84830,0.1666,0.2466,0.1907,0.3446,0.2681,0.2027,0.4853,0.1177,0.1469
107986566,0.07228,0.0941,0.1139,0.1461,0.03702,0.0476,0.2207,0.05987,0.06728
107986569,0.1415,0.1205,0.2397,0.08311,0.07703,0.144,0.2563,0,0.04666
107986567,0,0.01389,0,0,0,0,0.0197,0,0.01614
102724379,0,0,0,0,0,0,0,0,0
107986570,0,0,0,0,0,0,0,0,0
101928253,0,0.1375,0,0,0,0,0,0,0
3096,1.367,3.961,1.729,2.147,1.572,2.238,3.977,1.325,2.939
1906,4.659,23.07,5.692,6.544,3.666,4.527,28.71,4.462,14.53
105374931,0,0.01664,0,0,0.02128,0,0,0,0.03868
101928309,0,0,0,0,0,0,0,0,0.02954
107984015,0,0,0,0,0,0,0,0,0
221692,0.3344,0.2246,0.2643,0.2291,0.178,0.2912,0.305,0.1368,0.1286
105374935,0,0,0,0,0,0,0,0,0
105374934,0,0,0,0,0,0,0,0,0
105374933,0,0,0,0.01188,0,0,0.04885,0,0
107080638,1.337,1.574,1.454,1.645,1.476,1.438,1.934,1.417,1.754
100130357,0.2178,0.07944,0.2203,0.1644,0.1355,0.1583,0.3255,0.1236,0.1333
51256,1.207,1.494,1.364,1.523,1.362,1.423,1.835,1.317,1.692
105374936,0,0,0,0,0,0,0,0,0.0079
54438,0.2975,0.336,0.4307,0.4913,0.3331,0.4163,0.3073,0.3408,0.3451
105374937,0.4163,0.2738,0.4545,0.2167,0.3913,0.1348,0.6853,0.3279,0.1871
23408,1.184,1.011,1.493,1.003,1.66,1.066,1.507,1.196,1.159
105374938,0.7225,0.492,0.4577,0.491,0.6516,0.3782,0.7975,0.5367,0.2858
51406,22.44,29.34,24.71,37.15,24.6,35.59,27.16,27.18,34.31
10048,17.37,12,19.27,12.12,19.82,12.86,9.528,20.58,12.94
63933,5.307,4.262,5.619,3.822,4.861,3.736,3.662,5.252,5.249
107986571,0.7864,0.6396,0.7427,0.4618,0.7799,0.5692,0.6329,0.6247,0.7432
221687,2.61,4.753,2.432,4.157,0.7432,3.498,4.057,1.372,4.112
105374939,0,0,0,0,0,0,0,0,0
9308,0.326,0.7104,0.3855,1.31,0.2839,0.7433,0.5038,0.3249,0.8254
105374940,0,0,0,0,0,0,0,0.01351,0
102216342,0,0,0,0,0,0,0,0,0
105374943,0,0,0,0,0,0,0.003531,0,0
105374942,0,0.01387,0,0,0,0,0,0,0
101928331,0,0,0,0,0,0,0,0,0
101928354,0,0,0,0,0,0,0,0.01125,0
102724463,0,0,0,0,0,0,0.02688,0,0
107986572,0,0,0,0,0,0,0,0,0
105374944,0,0,0,0,0,0,0,0,0
105374945,0,0,0,0,0,0.02943,0,0,0
105374946,0,0,0,0,0,0,0,0,0
3720,3.234,3.379,2.861,2.337,4.105,2.617,2.83,3.405,1.85
100506681,0.06013,0.3071,0.05556,0.3178,0.1309,0,0.2178,0,0.05947
84062,2.184,2.409,2.362,2.493,2.08,2.528,2.296,2.454,2.852
105374947,0.1061,0.09028,0.05188,0.02748,0.1019,0.03175,0.05272,0.03379,0.02468
102724520,0,0,0,0,0,0,0,0,0
105374948,0,0,0,0,0,0,0,0,0
105374949,0,0,0,0,0,0,0,0,0
101928406,0,0,0,0,0,0,0,0,0
29116,1.644,3.244,0.5362,3.562,0.6423,2.481,2.184,1.289,1.138
100616269,0,0,0,0,0,0,0,0,0
107986517,0,0,0,0.03493,0,0,0,0,0.1177
2766,1.751,5.289,0.8524,6.867,2.05,5.443,4.069,1.856,1.676
6310,4.94,3.078,4.734,2.35,4.439,2.291,3.055,4.115,2.628
101928433,2.403,2.113,3.066,1.38,2.63,0.8845,2.313,1.783,1.621
107986573,0,0,0.05615,0,0.03308,0,0,0,0
105374951,0.08588,0,0.119,0.03783,0,0.2185,0.1037,0.09303,0.1699
101928463,0,0.07283,0,0,0,0.02903,0.03443,0,0.08463
401236,0.02024,0.01723,0,0.03566,0.02203,0.0206,0.04887,0.1315,0
221662,4.338,8.902,3.58,8.122,3.791,7.752,9.012,2.972,6.599
10486,16.09,33.54,17.1,22.27,9.033,23.76,23.94,12.54,17.31
101928491,0.2975,0.2026,0.05497,0.3407,0,0.1514,0.2514,0.29,0.4119
102724591,0.07261,0.0412,0.1006,0.07462,0.07904,0.02463,0.05844,0.02622,0
51439,11.2,13.21,11.73,10.7,11.44,10.37,12.3,12.6,10.31
9972,10.62,14.25,9.469,12.89,7.645,12.11,11.05,9.203,13.29
105374952,2.101,3.122,2.06,2.792,1.625,2.907,2.381,1.896,2.315
63971,11.76,6.397,12.63,9.209,11.89,12.4,5.269,12.43,8.478
105374953,0,0,0,0,0.03802,0,0,0,0.1036
378884,1.459,0.946,1.052,0.1591,1.24,0.2545,0.6373,0.7975,0.6869
7172,10.96,4.909,10.23,13.85,11.36,13.06,5.596,12.1,9.624
221656,5.688,3.692,6.965,5.237,6.706,6.656,2.814,6.484,4.256
7913,53.2,30.31,53.97,43.72,44,30.25,16.02,66.64,40.02
255488,2.188,3.81,3.811,2.155,4.49,2.684,3.236,4.349,4.943
105374955,0,0.02597,0,0,0,0,0,0,0
105374956,0,0,0,0,0,0,0.04299,0,0
693125,0,0,0,0,0,0,0,0,0
105374957,0,0,0,0,0,0,0,0,0
100189287,0,0,0,0,0,0,0,0,0
105374958,0,0,0,0,0,0,0,0,0
101928519,0,0,0,0,0,0,0,0.03159,0
107986574,0,0,0,0,0,0,0,0,0
105374961,0,0,0,0,0.179,0,0,0,0
107986575,0.01633,0,0.06034,0,0,0.01662,0,0.01769,0.01615
105374960,0,0,0,0,0,0,0,0,0
105374959,0,0,0.02392,0.0228,0.05635,0,0,0.02804,0
100506885,0.1251,0.06083,0.1321,0.03935,0.1264,0.08183,0.03236,0.09677,0.06185
105374963,0,0,0,0,0,0,0,0,0
3400,4.76,1.558,4.709,0.7495,6.038,0.4003,1.095,8.973,3.263
105374965,0.00864,0.007355,0,0,0.01881,0,0,0.01872,0
154141,1.724,1.083,1.989,1.753,3.025,1.223,1.549,2.427,2.157
101928573,0.02154,0,0,0,0,0,0,0,0
107986576,0,0,0,0,0,0,0,0.04362,0
1871,3.06,3.705,3.394,3.428,3.342,2.674,3.275,3.522,4.052
54901,1.033,1.073,1.177,1.39,1.001,1.514,1.127,0.9365,1.366
105374968,0.1612,0.1201,0.05584,0.01775,0.2851,0.1025,0.1459,0.371,0.3587
107986577,0,0,0,0,0,0,0,0,0
105374966,0,0,0,0,0,0.01952,0,0,0
107986578,0.3797,0.4563,0.3508,0.4722,0.4133,0.5455,0.4584,0.4597,0.508
100874531,0,0,0,0,0,0,0,0,0
107986579,0,0.03455,0.0375,0,0,0,0.147,0,0
6659,2.101,3.745,1.84,7.981,3.92,7.096,2.875,4.586,4.06
401237,0.04636,0.007892,0.1542,0.04084,0.3532,0.05662,0.04477,0.1507,0.01834
105374970,0,0,0,0,0,0,0,0,0
729177,0,0,0.02503,0,0.1475,0,0.01635,0.0587,0
5617,0,0,0,0,0.06204,0,0,0.03087,0
105374971,0,0,0,0,0,0,0,0,0
154150,0,0,0,0,0,0.01506,0,0,0
105374972,0,0,0,0,0,0,0,0,0
105374973,0,0,0,0,0,0,0.005301,0,0.004343
102724736,0,0,0,0,0,0,0,0,0
105374974,0,0,0,0,0,0,0,0,0
102724749,0,0,0,0,0,0,0,0,0
105374976,0,0,0,0,0,0,0,0,0
105374975,0,0,0,0,0,0,0,0,0
140767,0,0,0,0,0,0,0,0,0
51473,0,0.03838,0.0119,0.6524,0.01402,0.5244,0.0311,0,0.01274
353219,0,0.01913,0,0.198,0,0.1144,0,0,0
57380,4.582,5.634,3.919,14.21,4.544,12.47,6.777,4.088,6.787
2822,0.4201,0.9424,0.5622,1.784,0.4102,1.522,0.91,0.3317,0.7998
7915,0.1624,1.776,0.3333,0.6304,0.1178,0.7712,1.437,0.1498,1.189
9856,0.007288,0.009306,0.02357,0.00642,0,0.007418,0.008799,0,0.01081
51567,15.99,16.27,15.91,22.73,14.92,22.7,16.2,16.31,19.94
55856,4.831,4.721,4.875,6.973,5.066,6.595,5.286,4.682,4.715
81688,32.42,23.1,36.42,28.21,37.29,32.67,27.12,31.04,30.75
105374978,0,0.08925,0,0,0,0,0,0,0
51053,4.507,5.432,3.353,8.059,1.87,3.951,4.032,2.965,5.671
101928603,0,0,0,0,0.1635,0,0,0,0
9750,1.366,0.2396,0.2315,0.02419,2.937,0.02096,0.2072,3.622,0.0713
105374981,0,0,0,0,0,0,0,0.009199,0
102724765,0,0.1555,0,0,0.01808,0,0,0,0.01642
8418,2.036,1.881,2.974,0.2585,2.356,0.2053,2.491,2.344,0.2993
101928663,0,0,0,0,0,0,0,0,0
105375106,0.3193,0.2038,0.2581,0.2109,0.08688,0.1219,0,0.3891,0.1974
55604,1.289,2.579,1.533,1.002,1.895,1.195,2.24,1.957,0.9316
10590,0,0,0,0,0,0,0,0,0
6568,0,0,0,0,0,0,0,0,0
221613,0,0,0,0,0,0,0,0,0
255626,0,0,0,0,0,0,0,0,0
387319,0,0,0,0,0,0,0,0,0
10050,0,0,0,0,0,0,0,0,0
10786,0,0,0,0,0,0,0,0,0
10246,0,0,0,0,0,0.02463,0,0,0
10475,3.515,1.776,3.432,3.182,4.028,2.919,2.37,3.317,1.288
3024,0,0,0,0,0,0,0,0,0
8350,0,0,0,0.1168,0.1443,0.1349,0.1601,0,0
8359,0.4178,0,0,0,0,0,0,0,0
8366,0,0,0,0,0.09479,0,0,0,0
8358,0.06586,0.2243,0.1826,0.3481,0.4302,0.2011,0,0.1427,0.1954
8335,0,0.2219,0,0,0,0,0.07868,0,0
3018,0,0,0,0,0,0.07341,0,0.07814,0
8352,0.2032,0.173,0.1877,0.2983,0,0,0.2453,0,0
3006,12.91,28.81,10.71,33.82,27.74,36.44,35.53,13.02,12.1
108783645,0.811,0.5934,0.7756,1.04,0.8363,0.9123,0.9276,0.786,0.2392
3077,4.608,3.329,3.863,4.349,4.546,4.068,2.632,4.642,1.443
8364,0.1594,0.3393,0.07365,0.1404,0.3471,0,0.1925,0.08635,0.07884
3010,0,0,0,0.2266,0.09335,0.04364,0.05177,0,0.08482
8347,2.2,14.68,1.377,18.38,9.58,29.4,18.17,1.461,4.001
8334,12.07,31.12,12.94,36.51,32.04,47.64,44.61,14.86,16.22
3008,0.1188,0.03371,0.1098,0.1395,0.04311,0.2822,0.2391,0,0.1175
3017,1.978,4.751,1.131,5.996,4.922,8.821,5.26,1.939,2.562
8344,0.07147,0.3042,0.06603,0.2518,0.1556,0.291,0.08628,0.07742,0.212
8360,0,0.7211,0.07826,0.8208,0.1844,0.4311,0.7159,0.1835,0.5027
8351,0.3713,1.896,0.2495,1.427,0.8818,2.508,1.63,0.07313,0.868
3013,0.3657,0.934,0.1126,0.9666,0.5972,1.675,1.251,0,0.4823
8343,0,0.3077,0.2672,0.4458,0,0.6623,0.8728,0.235,0.07151
8367,0.1649,1.825,0.3047,2.034,0.6283,1.763,5.077,0.08933,1.386
8339,0.3493,2.854,0.2582,4.985,1.445,4.835,3.627,0,1.796
3012,0.3307,0.9853,0.2037,0.5341,0.36,0.8976,1.264,0,0.1635
8353,0.9421,4.525,0.3108,1.482,1.685,3.493,5.768,0.8018,1.863
3007,0,0.06812,0,0.07049,0.04355,0.04072,0,0,0.03957
8361,0.08448,0.1438,0,0.2977,0.1839,0.3439,0.408,0,0
8369,0,0,0,0,0,0.2587,0.1023,0,0
8968,0,0.1704,0,0.2351,0.07262,0.0679,0.2416,0.07227,0.132
